ID number,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
16269,September 20 2019,DOG,SCHNAUZER MIX,2,FEMALE,FALSE,Brooklyn,11214
8362,June 25 2017,DOG,ROTTWEILER MIX,2,MALE,FALSE,Brooklyn,11214
3183,November 21 2015,DOG,PIT BULL,2,MALE,TRUE,Brooklyn,11214
18647,August 07 2020,DOG,PIT BULL,2,MALE,FALSE,Brooklyn,11214
3258,November 29 2015,DOG,MALTESE,2,FEMALE,TRUE,Brooklyn,11214
5361,July 25 2016,DOG,SIBERIAN HUSKY,1,MALE,FALSE,Brooklyn,11214
13869,February 04 2019,DOG,MIXED BREED,1,MALE,FALSE,Brooklyn,11214
20986,June 17 2021,DOG,MIXED BREED,1,MALE,TRUE,Brooklyn,11214
13886,February 06 2019,DOG,MIXED BREED,1,MALE,FALSE,Brooklyn,11214
1199,May 23 2015,DOG,"MASTIFF, TIBETAN",1,MALE,TRUE,Brooklyn,11214
6334,November 04 2016,DOG,COCKER SPANIEL,1,MALE,TRUE,Brooklyn,11214
2912,October 23 2015,DOG,AMERICAN STAFFORDSHIRE TERRIER,1,MALE,TRUE,Brooklyn,11214
9820,November 05 2017,DOG,CHIHUAHUA,,MALE,TRUE,Brooklyn,11214
19993,February 18 2021,DOG,YORKSHIRE TERRIER,UNKNOWN,MALE,FALSE,Brooklyn,11215
12391,August 06 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
12895,September 24 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
5125,June 29 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
6127,October 09 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
7072,February 11 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
7206,February 27 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
7312,March 12 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
7451,March 29 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
7527,April 08 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
8363,June 25 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
8800,July 29 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
10094,December 08 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
10329,January 06 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
10880,March 22 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
12284,July 28 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
15280,June 23 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
15368,July 01 2019,DOG,UNKNOWN,UNKNOWN,FEMALE,FALSE,Brooklyn,11215
16154,September 09 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
17250,January 07 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
18456,July 12 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
19591,December 05 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
19985,February 17 2021,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
21992,October 02 2021,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
15528,July 13 2019,DOG,SIBERIAN HUSKY,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
10496,January 31 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
1221,May 24 2015,DOG,SCHNAUZER,UNKNOWN,MALE,FALSE,Brooklyn,11215
208,February 01 2015,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
5658,August 21 2016,DOG,RHODESIAN RIDGEBACK,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
3760,January 25 2016,DOG,PIT BULL MIX,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
14400,April 07 2019,DOG,PIT BULL MIX,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
30,January 04 2015,DOG,PIT BULL MIX,UNKNOWN,MALE,FALSE,Brooklyn,11215
2032,July 30 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
2103,August 05 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
2562,September 12 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
2711,September 29 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
3120,November 13 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
5024,June 20 2016,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
5122,June 29 2016,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
5240,July 11 2016,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
6005,September 25 2016,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
6905,January 21 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
7331,March 16 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
9505,September 30 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
11192,April 27 2018,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
15731,August 02 2019,DOG,PIT BULL,UNKNOWN,MALE,TRUE,Brooklyn,11215
16550,October 19 2019,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
19245,October 19 2020,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
20414,April 16 2021,DOG,PIT BULL,UNKNOWN,MALE,FALSE,Brooklyn,11215
20482,April 24 2021,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
2981,October 31 2015,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
6060,October 01 2016,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
10598,February 15 2018,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
13678,January 06 2019,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
16868,November 23 2019,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
9439,September 24 2017,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
9649,October 17 2017,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
12031,July 07 2018,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
622,March 27 2015,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
9312,September 13 2017,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
253,February 07 2015,DOG,MALTESE,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
1206,May 24 2015,DOG,LABRADOR RETRIEVER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
21634,August 19 2021,DOG,KOREAN MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
433,March 04 2015,DOG,"JINDO DOG,",UNKNOWN,MALE,TRUE,Brooklyn,11215
16114,September 06 2019,DOG,HAVANESE MIX,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
15818,August 09 2019,DOG,GREAT DANE,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
18596,July 31 2020,DOG,GOLDEN RETRIEVER MIX,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
11829,June 22 2018,DOG,GOLDEN RETRIEVER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
20909,June 10 2021,DOG,GERMAN SHEPHERD MIX,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
13894,February 08 2019,DOG,FRENCH BARBET,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
16121,September 07 2019,DOG,CHIHUAHUA,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
13261,November 05 2018,DOG,CAIRN TERRIER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
10727,March 05 2018,DOG,BOXER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
11505,May 28 2018,DOG,BOSTON TERRIER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
10717,March 04 2018,DOG,BEAGLE -MIX,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11215
9638,October 15 2017,DOG,TERRIER MIX,14,MALE,TRUE,Brooklyn,11215
21945,September 26 2021,DOG,MIXED BREED,14,FEMALE,TRUE,Brooklyn,11215
16906,November 28 2019,DOG,CHIHUAHUA,14,MALE,TRUE,Brooklyn,11215
10343,January 08 2018,DOG,POODLE MIX,13,MALE,TRUE,Brooklyn,11215
3978,February 25 2016,DOG,LAB MIX,13,FEMALE,TRUE,Brooklyn,11215
9666,October 20 2017,DOG,DACHSHUND MIX,13,MALE,TRUE,Brooklyn,11215
18778,August 21 2020,DOG,CHOW CHOW MIX,13,MALE,TRUE,Brooklyn,11215
8113,June 04 2017,DOG,LABRADOR RETRIEVER,12,MALE,TRUE,Brooklyn,11215
2688,September 27 2015,DOG,CHOW CHOW,12,FEMALE,FALSE,Brooklyn,11215
20734,May 21 2021,DOG,SPANIEL MIX,11,FEMALE,TRUE,Brooklyn,11215
19125,October 02 2020,DOG,POODLE MIX,11,MALE,TRUE,Brooklyn,11215
4090,March 12 2016,DOG,PIT BULL MIX,11,MALE,TRUE,Brooklyn,11215
10950,March 31 2018,DOG,MALTESE,11,MALE,TRUE,Brooklyn,11215
20461,April 21 2021,DOG,MALTESE,11,MALE,TRUE,Brooklyn,11215
13729,January 13 2019,DOG,CHIHUAHUA MIX,11,MALE,FALSE,Brooklyn,11215
1096,May 12 2015,DOG,JACK RUSSELL,10,MALE,TRUE,Brooklyn,11215
21393,July 25 2021,DOG,PIT BULL MIX,9,MALE,TRUE,Brooklyn,11215
17295,January 14 2020,DOG,NOVA SCOTIA DUCK TOLLING RETRIEVER,9,FEMALE,FALSE,Brooklyn,11215
5090,June 25 2016,DOG,LAB MIX,9,MALE,TRUE,Brooklyn,11215
5388,July 28 2016,DOG,BOXER,9,MALE,TRUE,Brooklyn,11215
7390,March 21 2017,DOG,PIT BULL MIX,8,MALE,TRUE,Brooklyn,11215
20874,June 06 2021,DOG,MIXED BREED,8,MALE,TRUE,Brooklyn,11215
9648,October 17 2017,DOG,LAB MIX,8,MALE,TRUE,Brooklyn,11215
14059,February 28 2019,DOG,LAB MIX,8,MALE,TRUE,Brooklyn,11215
14163,March 14 2019,DOG,BEAGLE -MIX,8,MALE,TRUE,Brooklyn,11215
7410,March 23 2017,DOG,LAB MIX,7,FEMALE,TRUE,Brooklyn,11215
18929,September 07 2020,DOG,GERMAN SHEPHERD,7,MALE,TRUE,Brooklyn,11215
8751,July 25 2017,DOG,PIT BULL MIX,6,FEMALE,TRUE,Brooklyn,11215
10268,December 31 2017,DOG,"MASTIFF, BULL",6,MALE,TRUE,Brooklyn,11215
9585,October 10 2017,DOG,GERMAN SHEPHERD,6,MALE,FALSE,Brooklyn,11215
4944,June 12 2016,DOG,DACHSHUND,6,MALE,TRUE,Brooklyn,11215
19339,October 31 2020,DOG,CHIHUAHUA,6,FEMALE,TRUE,Brooklyn,11215
20421,April 17 2021,DOG,CATTLE DOG MIX,6,MALE,TRUE,Brooklyn,11215
14691,May 04 2019,DOG,YORKSHIRE TERRIER MIX,5,MALE,TRUE,Brooklyn,11215
6631,December 14 2016,DOG,UNKNOWN,5,FEMALE,TRUE,Brooklyn,11215
12612,August 25 2018,DOG,SHIH TZU,5,MALE,TRUE,Brooklyn,11215
8422,June 29 2017,DOG,PITBULL MIX,5,FEMALE,TRUE,Brooklyn,11215
3997,February 28 2016,DOG,MINIATURE PINSCHER,5,MALE,FALSE,Brooklyn,11215
5961,September 19 2016,DOG,LHASA APSO MIX,5,MALE,TRUE,Brooklyn,11215
9358,September 17 2017,DOG,CHOW CHOW MIX,5,MALE,TRUE,Brooklyn,11215
5046,June 22 2016,DOG,BICHON FRISE,5,MALE,TRUE,Brooklyn,11215
12514,August 18 2018,DOG,BEAGLE -MIX,5,MALE,TRUE,Brooklyn,11215
11790,June 18 2018,DOG,UNKNOWN,4,MALE,TRUE,Brooklyn,11215
6171,October 14 2016,DOG,TERRIER MIX,4,FEMALE,FALSE,Brooklyn,11215
14414,April 08 2019,DOG,MIXED BREED,4,FEMALE,FALSE,Brooklyn,11215
6874,January 16 2017,DOG,LAB MIX,4,MALE,TRUE,Brooklyn,11215
6365,November 07 2016,DOG,GOLDEN RETRIEVER MIX,4,MALE,TRUE,Brooklyn,11215
14180,March 16 2019,DOG,GOLDEN RETRIEVER,4,FEMALE,TRUE,Brooklyn,11215
2863,October 18 2015,DOG,BORDER COLLIE MIX,4,MALE,TRUE,Brooklyn,11215
6050,September 30 2016,DOG,BICHON FRISE,4,MALE,TRUE,Brooklyn,11215
8753,July 25 2017,DOG,WEIMARANER MIX,3,MALE,TRUE,Brooklyn,11215
5884,September 11 2016,DOG,"SCHNAUZER, STANDARD",3,FEMALE,TRUE,Brooklyn,11215
6934,January 25 2017,DOG,PIT BULL,3,MALE,TRUE,Brooklyn,11215
19775,January 09 2021,DOG,MIXED BREED,3,FEMALE,TRUE,Brooklyn,11215
8671,July 20 2017,DOG,LAB MIX,3,MALE,TRUE,Brooklyn,11215
8024,May 27 2017,DOG,UNKNOWN,2,FEMALE,TRUE,Brooklyn,11215
17145,December 27 2019,DOG,UNKNOWN,2,FEMALE,FALSE,Brooklyn,11215
21513,August 06 2021,DOG,SHEEPDOG MIX,2,FEMALE,TRUE,Brooklyn,11215
4660,May 12 2016,DOG,ROTTWEILER,2,MALE,TRUE,Brooklyn,11215
17303,January 15 2020,DOG,"POODLE, STANDARD",2,FEMALE,FALSE,Brooklyn,11215
7006,February 04 2017,DOG,POODLE MIX,2,MALE,FALSE,Brooklyn,11215
16049,August 31 2019,DOG,PIT BULL,2,MALE,TRUE,Brooklyn,11215
13713,January 11 2019,DOG,NEWFOUNDLAND,2,MALE,TRUE,Brooklyn,11215
6564,December 03 2016,DOG,LAB MIX,2,FEMALE,TRUE,Brooklyn,11215
16123,September 07 2019,DOG,LAB MIX,2,MALE,TRUE,Brooklyn,11215
7544,April 10 2017,DOG,GERMAN SHEPHERD MIX,2,FEMALE,TRUE,Brooklyn,11215
19532,November 29 2020,DOG,GERMAN SHEPHERD MIX,2,MALE,TRUE,Brooklyn,11215
22450,November 29 2021,DOG,CHIHUAHUA MIX,2,MALE,TRUE,Brooklyn,11215
10089,December 08 2017,DOG,BULLDOG,2,MALE,TRUE,Brooklyn,11215
13498,December 09 2018,DOG,STAFFORDSHIRE BULL TERRIER,1,MALE,TRUE,Brooklyn,11215
15279,June 23 2019,DOG,STAFFORDSHIRE BULL TERRIER,1,FEMALE,FALSE,Brooklyn,11215
9734,October 26 2017,DOG,SIBERIAN HUSKY MIX,1,FEMALE,TRUE,Brooklyn,11215
2625,September 18 2015,DOG,SHIH TZU,1,MALE,TRUE,Brooklyn,11215
5093,June 25 2016,DOG,PIT BULL MIX,1,MALE,TRUE,Brooklyn,11215
372,February 24 2015,DOG,PIT BULL,1,FEMALE,FALSE,Brooklyn,11215
10897,March 25 2018,DOG,ENGLISH STAFFORDSHIRE TERRIER,1,MALE,TRUE,Brooklyn,11215
1509,June 16 2015,DOG,DOBERMAN MIX,1,FEMALE,FALSE,Brooklyn,11215
2581,September 14 2015,DOG,PIT BULL,1,MALE,FALSE,Brooklyn,11215
3822,February 04 2016,DOG,BERNESE MOUNTAIN DOG,1,FEMALE,TRUE,Brooklyn,11215
14566,April 23 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
992,May 03 2015,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
2098,August 04 2015,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
3280,December 01 2015,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
5186,July 04 2016,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
7770,May 02 2017,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
12038,July 07 2018,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
15007,June 01 2019,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
17842,March 28 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
18367,June 29 2020,DOG,UNKNOWN,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
11616,June 06 2018,DOG,SHIH TZU,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
15855,August 12 2019,DOG,SHEPERD,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
16831,November 19 2019,DOG,"SCHNAUZER, MINIATURE",UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
13726,January 12 2019,DOG,ROTTWEILER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
4884,June 04 2016,DOG,PIT BULL MIX,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
6804,January 07 2017,DOG,PIT BULL MIX,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
1462,June 12 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
2495,September 07 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
2510,September 08 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
3104,November 12 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
3220,November 25 2015,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
5997,September 24 2016,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
6817,January 10 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
7622,April 17 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
7734,April 29 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
7862,May 12 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
8650,July 18 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
9099,August 24 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
9611,October 12 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
9612,October 12 2017,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
14663,May 02 2019,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
16086,September 03 2019,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
17212,January 04 2020,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
17712,March 05 2020,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
18154,June 01 2020,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
18715,August 14 2020,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
18716,August 14 2020,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
20032,February 25 2021,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
20069,March 04 2021,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
20476,April 23 2021,DOG,PIT BULL,UNKNOWN,FEMALE,FALSE,Brooklyn,11216
20573,May 05 2021,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
21240,July 11 2021,DOG,PIT BULL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
1768,July 07 2015,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
5511,August 07 2016,DOG,MIXED BREED,UNKNOWN,FEMALE,TRUE,Brooklyn,11216
13436,November 30 2018,DOG,MIXED BREED,UNKNOWN,FEMALE,FALSE,Brooklyn,11216
8220,June 13 2017,DOG,MIXED BREED,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
6982,February 01 2017,DOG,MALTESE,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
11977,July 03 2018,DOG,JACK RUSSELL,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
5391,July 28 2016,DOG,GREYHOUND,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
9501,September 30 2017,DOG,GOLDEN RETRIEVER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
11984,July 04 2018,DOG,GERMAN SHEPHERD,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
17490,February 09 2020,DOG,CHIHUAHUA,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
9747,October 28 2017,DOG,BERNESE MOUNTAIN DOG,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
16659,October 31 2019,DOG,AUSTRALIAN SHEPHERD,UNKNOWN,MALE,FALSE,Brooklyn,11216
2412,August 31 2015,DOG,AMERICAN STAFFORDSHIRE TERRIER,UNKNOWN,NOT KNOWN,FALSE,Brooklyn,11216
10873,March 21 2018,DOG,MALTESE,7m,FEMALE,FALSE,Brooklyn,11216
21926,September 24 2021,DOG,PIT BULL,11m,MALE,FALSE,Brooklyn,11216
20454,April 20 2021,DOG,SHIBA INU MIX,10,MALE,TRUE,Brooklyn,11216
10588,February 14 2018,DOG,KING CORSO MIX,10,MALE,FALSE,Brooklyn,11216
6816,January 10 2017,DOG,JACK RUSSELL,10,MALE,TRUE,Brooklyn,11216
7577,April 13 2017,DOG,ENGLISH BULLDOG,10,MALE,FALSE,Brooklyn,11216
3023,November 04 2015,DOG,PUG MIX,8,FEMALE,TRUE,Brooklyn,11216
6454,November 19 2016,DOG,PIT BULL MIX,8,MALE,TRUE,Brooklyn,11216
19895,February 02 2021,DOG,DOBERMAN MIX,8,MALE,TRUE,Brooklyn,11216
19784,January 11 2021,DOG,BLUE LACY,8,FEMALE,TRUE,Brooklyn,11216
16524,October 16 2019,DOG,SCHNAUZER MIX,7,MALE,TRUE,Brooklyn,11216
9241,September 06 2017,DOG,GERMAN SHEPHERD MIX,7,FEMALE,TRUE,Brooklyn,11216
20483,April 24 2021,DOG,PIT BULL,6,FEMALE,TRUE,Brooklyn,11216
19229,October 18 2020,DOG,MIXED BREED,6,FEMALE,FALSE,Brooklyn,11216
11509,May 28 2018,DOG,MIXED BREED,6,FEMALE,FALSE,Brooklyn,11216
673,April 03 2015,DOG,BOXER MIX,6,FEMALE,TRUE,Brooklyn,11216
19810,January 16 2021,DOG,TERRIER MIX,5,MALE,TRUE,Brooklyn,11216
18001,May 05 2020,DOG,POODLE MIX,5,MALE,FALSE,Brooklyn,11216
4718,May 20 2016,DOG,MIXED BREED,5,MALE,FALSE,Brooklyn,11216
19944,February 10 2021,DOG,BORDER COLLIE MIX,5,FEMALE,TRUE,Brooklyn,11216
12198,July 22 2018,DOG,SHIH TZU,4,MALE,FALSE,Brooklyn,11216
12282,July 28 2018,DOG,"SHAR-PEI, CHINESE",4,MALE,TRUE,Brooklyn,11216
10934,March 29 2018,DOG,MIXED BREED,4,MALE,FALSE,Brooklyn,11216
10995,April 04 2018,DOG,MIXED BREED,4,MALE,FALSE,Brooklyn,11216
5306,July 19 2016,DOG,MASTIFF,4,MALE,FALSE,Brooklyn,11216
14550,April 23 2019,DOG,DALMATIAN,4,FEMALE,FALSE,Brooklyn,11216
7848,May 11 2017,DOG,BOSTON TERRIER,4,MALE,TRUE,Brooklyn,11216
14828,May 19 2019,DOG,BOSTON TERRIER,4,FEMALE,TRUE,Brooklyn,11216
17690,March 02 2020,DOG,SHIH TZU MIX,3,MALE,TRUE,Brooklyn,11216
1829,July 12 2015,DOG,PIT BULL MIX,3,FEMALE,FALSE,Brooklyn,11216
9198,September 02 2017,DOG,PIT BULL MIX,3,MALE,FALSE,Brooklyn,11216
10844,March 18 2018,DOG,PIT BULL MIX,3,MALE,FALSE,Brooklyn,11216
4404,April 19 2016,DOG,PIT BULL,3,MALE,TRUE,Brooklyn,11216
18501,July 18 2020,DOG,PIT BULL,3,MALE,TRUE,Brooklyn,11216
17952,April 28 2020,DOG,MIXED BREED,3,MALE,FALSE,Brooklyn,11216
